Category,Rating,Reviews,Size,Installs,Content Rating,Current Ver,Android Ver,Main_Genre,Days_Since_Last_Update
FAMILY,4.7,54,92000.0,1000,Teen,1.0,4.3 and up,Role Playing,1926
FAMILY,3.8,20,55000.0,5000,Teen,1.1,4.0 and up,Educational,2048
FAMILY,4.0,2936,45000.0,500000,Everyone,1.5,4.0 and up,Simulation,2168
FAMILY,4.2,3263,47000.0,1000000,Everyone 10+,2.6.4,4.1 and up,Role Playing,1953
FAMILY,3.8,515,85000.0,100000,Everyone,7,4.1 and up,Simulation,1901
FAMILY,3.9,2510,48000.0,500000,Everyone 10+,2.1,4.1 and up,Educational,1902
FAMILY,4.0,1130,77000.0,100000,Teen,1.4,4.0 and up,Educational,1967
FAMILY,3.1,4798,30000.0,500000,Teen,1.9,4.0.3 and up,Casual,1938
PRODUCTIVITY,5.0,3,28000.0,10,Everyone,0.1.7,4.1 and up,Productivity,2492
FAMILY,3.5,246,35000.0,50000,Teen,1.0,2.3 and up,Casual,2566
FINANCE,4.1,54,5800.0,5000,Everyone,1.5,4.0 and up,Finance,2023
FAMILY,4.5,51,39000.0,5000,Everyone,2.1,4.1 and up,Casual,1996
FAMILY,4.7,7,25000.0,1000,Teen,1.0,4.1 and up,Casual,2007
FAMILY,4.1,120,32000.0,10000,Everyone,2.0,4.1 and up,Casual,2030
FAMILY,3.9,1909,84000.0,100000,Teen,2.1,4.0.3 and up,Educational,1938
FAMILY,4.0,286,60000.0,100000,Everyone,4.0,4.0.3 and up,Simulation,1923
MEDICAL,4.3,6,5300.0,1000,Everyone,1.4,2.3 and up,Medical,2392
FAMILY,3.1,269,39000.0,50000,Teen,1.0,4.0 and up,Educational,2313
MEDICAL,4.2,19,20000.0,1000,Everyone 10+,1.8.3,4.1 and up,Medical,2203
FAMILY,4.1,58104,17000.0,5000000,Teen,4.18.1,4.1 and up,Entertainment,1916
FAMILY,4.4,175509,14000.0,10000000,Everyone,Varies with device,Varies with device,Entertainment,1883
TRAVEL_AND_LOCAL,3.2,58,0.018,5000,Everyone,1.1,1.6 and up,Travel & Local,2409
FAMILY,3.3,10449,29000.0,1000000,Teen,1.7,2.3 and up,Educational,2496
COMMUNICATION,4.3,230564,14000.0,10000000,Everyone,Varies with device,Varies with device,Communication,1890
PRODUCTIVITY,4.7,81614,6600.0,500000,Everyone,Pro 1.1.4.1,4.0 and up,Productivity,1910
BUSINESS,4.3,171771,3200.0,10000000,Everyone,2.0.6.4,2.1 and up,Business,2087
VIDEO_PLAYERS,4.2,1236,0.033,100000,Everyone,1.1,2.2 and up,Video Players & Editors,3730
PRODUCTIVITY,4.7,5867,4400.0,100000,Everyone,1.0.2.9,4.0 and up,Productivity,2163
TOOLS,4.3,32207,3400.0,1000000,Everyone,1.1.8.2,2.1 and up,Tools,2239
LIBRARIES_AND_DEMO,4.2,23859,0.86,1000000,Everyone,1.0,4.0 and up,Libraries & Demo,3261
PRODUCTIVITY,4.2,14428,1200.0,1000000,Everyone,2.0.3,2.2 and up,Productivity,2861
PRODUCTIVITY,4.2,4737,1700.0,500000,Everyone,2.0.3,2.0 and up,Productivity,2868
TOOLS,4.1,278,2800.0,100000,Everyone,3.1.5,4.0 and up,Tools,1919
TOOLS,4.2,7851,0.364,1000000,Everyone,2.0.7,4.0 and up,Tools,2233
TOOLS,4.3,20865,2200.0,1000000,Everyone,2.0.3,2.1 and up,Tools,2895
PERSONALIZATION,4.4,77609,1900.0,1000000,Everyone,1.14,1.6 and up,Personalization,3084
TOOLS,4.3,11449,1700.0,500000,Everyone,2.0.4,2.0 and up,Tools,2800
TOOLS,3.5,11,3000.0,1000,Everyone,1.2,4.2 and up,Tools,2026
TOOLS,4.3,940,0.387,100000,Everyone,2.0.7,4.0 and up,Tools,2231
VIDEO_PLAYERS,1.8,26,2700.0,5000,Everyone,1.0,4.2 and up,Video Players & Editors,2560
TOOLS,4.2,513,2000.0,50000,Everyone,5.0.5,4.0 and up,Tools,1976
TOOLS,4.2,24,5000.0,1000,Everyone,1.1.6,4.2 and up,Tools,2106
TOOLS,4.6,78,0.375,10000,Everyone,0.6,4.3 and up,Tools,2011
VIDEO_PLAYERS,4.0,944,11000.0,50000,Everyone,4.2.1,4.1 and up,Video Players & Editors,2179
TOOLS,4.3,249,0.626,10000,Everyone,1.4,1.6 and up,Tools,3708
TOOLS,5.0,19,11000.0,500,Everyone,3.4.7.2.16,4.1 and up,Tools,2032
TOOLS,3.8,24,2900.0,5000,Everyone,1.1,4.2 and up,Tools,2026
TOOLS,4.3,3509,6500.0,1000000,Everyone,1.0.612919,5.0 and up,Tools,2895
TOOLS,3.0,4,2000.0,1000,Everyone,1.0,2.2 and up,Tools,2757
PRODUCTIVITY,5.0,1,4200.0,100,Everyone,1.0,4.1 and up,Productivity,1965
BUSINESS,4.7,10,14000.0,100,Everyone,Varies with device,4.0.3 and up,Business,2349
FAMILY,4.6,380,6700.0,10000,Everyone,1.0,4.3 and up,Entertainment,3493
TOOLS,4.4,669901,14000.0,50000000,Everyone,Varies with device,Varies with device,Tools,1883
FAMILY,4.7,7252,9200.0,500000,Everyone,3.3.1-build-02-08-2018-19-release,4.0 and up,Education,1888
BUSINESS,5.0,3,4700.0,100,Everyone,1.2,4.1 and up,Business,1965
TOOLS,4.8,337532,15000.0,10000000,Everyone,V1-180703,4.4 and up,Tools,1910
PRODUCTIVITY,3.0,460,0.161,50000,Everyone,1.5.9,4.0.3 and up,Productivity,2828
FAMILY,4.6,584070,24000.0,5000000,Everyone 10+,1.4.1,4.1 and up,Strategy,1903
FOOD_AND_DRINK,4.6,438,1700.0,10000,Everyone,2.2.3,3.0 and up,Food & Drink,2254
TOOLS,4.1,38679,5900.0,10000000,Everyone,v3.7.93,5.0 and up,Tools,2070
FAMILY,4.6,1553,9200.0,100000,Everyone,3.3.1-build-02-08-2018-19-release,4.0 and up,Education,1888
FAMILY,4.5,1303,13000.0,100000,Everyone,1.7.2,4.1 and up,Entertainment,1897
NEWS_AND_MAGAZINES,4.3,93708,14000.0,5000000,Everyone,Varies with device,Varies with device,News & Magazines,1912
FINANCE,4.2,24980,9200.0,1000000,Everyone,2.1.3,4.1 and up,Finance,1905
FAMILY,3.9,61230,14000.0,10000000,Teen,Varies with device,Varies with device,Entertainment,1902
NEWS_AND_MAGAZINES,4.7,273,6300.0,10000,Everyone,2.9.0,4.1 and up,News & Magazines,1883
NEWS_AND_MAGAZINES,4.9,58,3800.0,500,Everyone,1.1.1,5.0 and up,News & Magazines,1956
NEWS_AND_MAGAZINES,4.3,39,4200.0,5000,Everyone,1.0.4,4.1 and up,News & Magazines,1994
BOOKS_AND_REFERENCE,4.4,1877,5700.0,100000,Everyone,2.4.1,4.1 and up,Books & Reference,2387
FAMILY,3.6,569,18000.0,100000,Everyone,1.2,2.2 and up,Educational,3399
FAMILY,4.6,302,9900.0,100000,Everyone,1.0,4.0 and up,Education,2100
TRAVEL_AND_LOCAL,4.5,932870,14000.0,50000000,Everyone,8.3.3-Google,4.0.3 and up,Travel & Local,1894
FAMILY,3.9,859,5300.0,100000,Teen,0.0.2,4.1 and up,Entertainment,2418
FAMILY,4.3,979,9900.0,100000,Everyone,2.0,4.0 and up,Education,1891
SOCIAL,4.8,3782,63000.0,50000,Teen,1.8.19106,4.0.3 and up,Social,1908
FAMILY,3.7,24137,14000.0,5000000,Everyone,Varies with device,Varies with device,Education,1926
FINANCE,4.4,281635,14000.0,5000000,Everyone,Varies with device,Varies with device,Finance,1884
FINANCE,4.2,24666,14000.0,1000000,Everyone,Varies with device,Varies with device,Finance,1908
TRAVEL_AND_LOCAL,4.3,2339098,14000.0,100000000,Everyone,9.2.17.13,4.1 and up,Travel & Local,1933
SHOPPING,4.6,1371082,14000.0,50000000,Teen,Varies with device,Varies with device,Shopping,1887
PHOTOGRAPHY,4.5,1536512,14000.0,50000000,Everyone,Varies with device,Varies with device,Photography,1904
NEWS_AND_MAGAZINES,3.9,878065,13000.0,1000000000,Teen,5.2.0,4.4 and up,News & Magazines,1889
FAMILY,4.3,398746,14000.0,10000000,Everyone 10+,Varies with device,4.1 and up,Strategy,1884
FAMILY,4.4,70883,31000.0,1000000,Everyone,1.7.6,4.2 and up,Puzzle,1883
SOCIAL,4.0,163679,14000.0,5000000,Mature 17+,Varies with device,Varies with device,Social,1889
FAMILY,4.7,1719,14000.0,50000,Teen,Varies with device,Varies with device,Education,1951
PRODUCTIVITY,4.3,201718,35000.0,10000000,Everyone,4.6.15,4.1 and up,Productivity,1910
GAME,4.5,49971,61000.0,5000000,Everyone,1.3.1,4.0.3 and up,Arcade,2226
PHOTOGRAPHY,4.2,1260143,14000.0,50000000,Everyone,Varies with device,Varies with device,Photography,1909
NEWS_AND_MAGAZINES,4.2,522205,14000.0,10000000,Everyone,Varies with device,Varies with device,News & Magazines,1883
SOCIAL,4.8,1264084,62000.0,10000000,Teen,1.8.19179,4.0.3 and up,Social,1883
HEALTH_AND_FITNESS,4.6,251618,93000.0,10000000,Everyone,5.14.0,5.0 and up,Health & Fitness,1903
FAMILY,4.5,174215,93000.0,10000000,Everyone,2.5.2,4.1 and up,Simulation,1887
COMMUNICATION,4.0,122512,0.079,10000000,Everyone,0.1.100944346,4.0.3 and up,Communication,2953
HEALTH_AND_FITNESS,4.2,112384,5000.0,5000000,Everyone,2.1.0,4.1 and up,Health & Fitness,2048
TOOLS,4.1,108169,14000.0,10000000,Everyone,Varies with device,Varies with device,Tools,1926
TRAVEL_AND_LOCAL,4.7,193364,33000.0,5000000,Everyone,17.4.1,4.0.3 and up,Travel & Local,1944
FAMILY,4.2,1260903,8700.0,50000000,Everyone,3.4.8,4.1 and up,Entertainment,1888
HEALTH_AND_FITNESS,4.6,95201,61000.0,5000000,Everyone,2.4.1,4.1 and up,Health & Fitness,1912
PHOTOGRAPHY,4.5,223941,14000.0,10000000,Everyone,Varies with device,Varies with device,Photography,1884
FINANCE,3.9,460,6100.0,100000,Everyone,1.6,4.0 and up,Finance,1905
FAMILY,3.6,688,26000.0,50000,Everyone,1.2,4.0.3 and up,Simulation,2569
BOOKS_AND_REFERENCE,4.6,33,37000.0,1000,Everyone,1.0.3,4.0 and up,Books & Reference,2451
PERSONALIZATION,3.4,730,2300.0,100000,Everyone,1.95,2.1 and up,Personalization,3606
TRAVEL_AND_LOCAL,4.2,556,4400.0,50000,Everyone,1.95,4.0 and up,Travel & Local,1896
TRAVEL_AND_LOCAL,3.4,39,32000.0,1000,Everyone,1.3.1,2.2 and up,Travel & Local,3727
PRODUCTIVITY,3.6,47,0.879,5000,Everyone,9.0,4.2 and up,Productivity,2114
PERSONALIZATION,4.2,36,5300.0,1000,Everyone,2.0,2.3.3 and up,Personalization,2488
BOOKS_AND_REFERENCE,3.5,29,17000.0,1000,Everyone,2.0,4.0.3 and up,Books & Reference,2636
PERSONALIZATION,4.3,88,4200.0,1000,Everyone,7.0,4.0.3 and up,Personalization,2078
COMMUNICATION,3.9,33,3400.0,5000,Everyone,2.3.0,4.1 and up,Communication,2461
PERSONALIZATION,4.3,444,12000.0,10000,Everyone,1.95,2.1 and up,Personalization,3606
BUSINESS,3.6,60,1800.0,10000,Everyone,1.5.1,4.1 and up,Business,1950
TRAVEL_AND_LOCAL,3.9,442,2500.0,50000,Everyone,1.1.3,4.0.3 and up,Travel & Local,2086
FINANCE,4.3,70,3900.0,10000,Everyone,1.3,4.0.3 and up,Finance,1968
PRODUCTIVITY,3.7,87,2000.0,10000,Everyone,37.0,4.0.3 and up,Productivity,2000
FAMILY,3.8,4,13000.0,100,Everyone,3.2.1,4.1 and up,Education,2332
GAME,4.1,13,16000.0,500,Everyone,1.5,2.2 and up,Trivia,2771
TRAVEL_AND_LOCAL,4.1,1865,22000.0,100000,Everyone,10.7.1388,4.4 and up,Travel & Local,1923
BUSINESS,4.7,68,3500.0,10000,Everyone,1.1.10,4.4 and up,Business,2336
GAME,4.1,66894,14000.0,1000000,Everyone 10+,Varies with device,Varies with device,Racing,1900
FAMILY,1.9,141,65000.0,1000,Everyone,1.8.2,4.3 and up,Educational,2037
SOCIAL,3.6,9,21000.0,1000,Teen,1.2.0,4.4 and up,Social,1916
COMMUNICATION,3.8,19,21000.0,500,Everyone,1.1.0,4.1 and up,Communication,1993
NEWS_AND_MAGAZINES,4.5,67,12000.0,1000,Everyone,1.8,4.1 and up,News & Magazines,1925
BUSINESS,2.7,358,2000.0,50000,Everyone,1.4.1,2.3.3 and up,Business,2206
FAMILY,4.5,13,13000.0,1000,Everyone,1.0.6,4.4 and up,Education,2143
LIFESTYLE,5.0,10,9400.0,100,Everyone,1.6,4.1 and up,Lifestyle,2636
TOOLS,4.0,24,11000.0,1000,Everyone,1.0,4.1 and up,Tools,2044
GAME,4.2,214923,14000.0,5000000,Everyone,9.1.3,4.1 and up,Trivia,1890
FAMILY,4.4,7,7500.0,500,Everyone,1.0,2.3 and up,Casual,2763
NEWS_AND_MAGAZINES,4.0,2,12000.0,50,Everyone,1.1,4.1 and up,News & Magazines,2339
BUSINESS,3.1,7,0.039,1000,Everyone,1,1.6 and up,Business,4374
FAMILY,5.0,5,15000.0,50,Everyone,2.3.3,4.4 and up,Education,2188
BUSINESS,4.7,78,14000.0,1000,Everyone,Varies with device,Varies with device,Business,2443
COMMUNICATION,3.7,98,9700.0,10000,Everyone,6.4.7,4.3 and up,Communication,1910
HEALTH_AND_FITNESS,3.9,21,2200.0,1000,Everyone,1.1.2,4.0 and up,Health & Fitness,2895
FAMILY,3.0,606,42000.0,50000,Everyone 10+,1.2,4.0 and up,Educational,2604
TRAVEL_AND_LOCAL,4.2,238,67000.0,10000,Everyone,4.6.2,4.1 and up,Travel & Local,1929
BUSINESS,3.0,2,17000.0,100,Everyone,1.2.22,4.1 and up,Business,2336
FAMILY,4.2,32200,15000.0,5000000,Everyone,1.2,4.1 and up,Casual,2157
MAPS_AND_NAVIGATION,4.2,3596,31000.0,1000000,Everyone,3.0.1 (70),4.0 and up,Maps & Navigation,1936
BUSINESS,3.7,195,4000.0,10000,Everyone,1.0.1,4.0 and up,Business,2507
TOOLS,4.6,43045,14000.0,1000000,Everyone,Varies with device,Varies with device,Tools,1926
SHOPPING,4.5,928,8600.0,100000,Everyone,1.7.0,4.4 and up,Shopping,1888
MAPS_AND_NAVIGATION,4.6,796,25000.0,50000,Everyone,6.7.0,4.0.3 and up,Maps & Navigation,1964
MAPS_AND_NAVIGATION,4.7,4501,26000.0,100000,Teen,3.5.1,4.0.3 and up,Maps & Navigation,1896
MAPS_AND_NAVIGATION,4.3,891,6400.0,50000,Everyone,4.5.1,4.1 and up,Maps & Navigation,1895
LIFESTYLE,2.3,853,88000.0,50000,Everyone,6.2.0,4.4 and up,Lifestyle,1901
MAPS_AND_NAVIGATION,2.8,25,5800.0,1000,Everyone,2.10.0,5.0 and up,Maps & Navigation,1884
TOOLS,2.8,44,41000.0,10000,Everyone,3.8,2.3 and up,Tools,1931
MAPS_AND_NAVIGATION,3.6,7,2500.0,1000,Everyone,3.0.6,4.1 and up,Maps & Navigation,2317
LIFESTYLE,3.0,26,14000.0,1000,Everyone,Varies with device,6.0 and up,Lifestyle,1967
AUTO_AND_VEHICLES,3.2,46,6600.0,1000,Everyone,3.4,4.1 and up,Auto & Vehicles,1925
MAPS_AND_NAVIGATION,3.5,106,24000.0,5000,Everyone,2.1.223,4.0 and up,Maps & Navigation,1912
MAPS_AND_NAVIGATION,3.8,181,9800.0,10000,Everyone,4.0.4,4.1 and up,Maps & Navigation,1915
MAPS_AND_NAVIGATION,3.5,8,32000.0,1000,Everyone,2.0.0,4.1 and up,Maps & Navigation,2254
PRODUCTIVITY,4.2,105,72000.0,1000,Everyone,2.2.2,4.4 and up,Productivity,2178
MAPS_AND_NAVIGATION,4.5,8,8100.0,100,Everyone,1.3,4.1 and up,Maps & Navigation,1887
MAPS_AND_NAVIGATION,3.4,14,6200.0,1000,Everyone,2.1.05,4.0.3 and up,Maps & Navigation,2077
AUTO_AND_VEHICLES,3.0,9,8400.0,100,Everyone,2.2.0,5.0 and up,Auto & Vehicles,2020
TRAVEL_AND_LOCAL,4.4,75,19000.0,1000,Everyone,2.9.0,4.1 and up,Travel & Local,1959
PHOTOGRAPHY,4.0,26,8500.0,1000,Everyone,4.1.1,4.4 and up,Photography,1888
TOOLS,4.3,29,23000.0,1000,Everyone,2.7,2.3 and up,Tools,2429
LIFESTYLE,4.1,88,20000.0,5000,Everyone,5.600.49,4.0.3 and up,Lifestyle,1908
LIFESTYLE,3.6,30,5200.0,5000,Everyone,1.0,4.0 and up,Lifestyle,3135
MAPS_AND_NAVIGATION,3.7,13,3900.0,1000,Everyone,1.1,2.3.3 and up,Maps & Navigation,3207
FAMILY,4.2,20807,52000.0,1000000,Everyone 10+,1.3,4.1 and up,Simulation,2253
TOOLS,3.7,6,1300.0,1000,Everyone,1.0,2.3 and up,Tools,2886
TRAVEL_AND_LOCAL,4.3,2649,25000.0,500000,Everyone,4.1.1,4.4 and up,Travel & Local,1887
FAMILY,3.3,1218,1000.0,100000,Everyone,1.0,2.1 and up,Education,4057
FAMILY,4.4,2558,61000.0,100000,Everyone,2.0.11,4.4 and up,Entertainment,2086
HEALTH_AND_FITNESS,4.8,432160,15000.0,10000000,Everyone,Varies with device,Varies with device,Health & Fitness,1923
LIFESTYLE,3.5,6747,14000.0,1000000,Everyone,Varies with device,Varies with device,Lifestyle,1940
FAMILY,4.0,5886,54000.0,1000000,Everyone,1.2,4.0 and up,Simulation,1954
TOOLS,4.9,85,19000.0,1000,Everyone,1.20,4.1 and up,Tools,1916
FAMILY,4.0,17543,19000.0,5000000,Everyone,3.0.1,4.0 and up,Casual,2077
FAMILY,4.6,36813,33000.0,500000,Everyone,4.2.0,4.1 and up,Entertainment,1981
HOUSE_AND_HOME,4.3,43847,14000.0,1000000,Everyone,Varies with device,Varies with device,House & Home,1915
FAMILY,3.6,9389,64000.0,1000000,Teen,1.3.4,4.0 and up,Simulation,1951
HOUSE_AND_HOME,3.9,59660,72000.0,1000000,Everyone,3.4,2.3 and up,House & Home,2394
FAMILY,3.9,2338,45000.0,100000,Everyone,1.1,4.1 and up,Simulation,1953
FAMILY,4.0,1518,14000.0,100000,Everyone,2.0,4.1 and up,Casual,2174
TRAVEL_AND_LOCAL,4.2,2822,27000.0,100000,Everyone,1.21.2,4.1 and up,Travel & Local,1894
FAMILY,4.4,539931,69000.0,10000000,Everyone,1.11.01,4.2 and up,Simulation,1884
FAMILY,4.3,2223,8600.0,100000,Teen,1.2.0.8,4.1 and up,Entertainment,2015
NEWS_AND_MAGAZINES,3.7,1032,14000.0,100000,Everyone,Varies with device,Varies with device,News & Magazines,1916
GAME,4.3,2233,36000.0,1000000,Everyone,1.1,2.3 and up,Racing,2043
TOOLS,3.4,5,1900.0,100,Everyone,1.0.2,4.0.3 and up,Tools,2495
NEWS_AND_MAGAZINES,3.5,66,12000.0,10000,Everyone,6.11,4.1 and up,News & Magazines,2315
FAMILY,4.2,1330,96000.0,10000,Teen,1.1.0,4.4 and up,Strategy,1903
FAMILY,4.2,13752,21000.0,100000,Mature 17+,1.7.0,4.0 and up,Strategy,2170
NEWS_AND_MAGAZINES,3.6,1820,14000.0,100000,Everyone,Varies with device,Varies with device,News & Magazines,1916
FAMILY,3.9,903392,14000.0,50000000,Everyone 10+,3.30.4.207,4.1 and up,Strategy,1937
FAMILY,3.8,9513,82000.0,100000,Everyone 10+,1.2.6,4.0.3 and up,Strategy,1943
NEWS_AND_MAGAZINES,3.8,265,14000.0,10000,Everyone 10+,Varies with device,Varies with device,News & Magazines,1916
GAME,4.0,27557,69000.0,5000000,Teen,F2i,4.1 and up,Action,1915
FAMILY,4.5,6,22000.0,500,Everyone,1.0.01,4.4 and up,Entertainment,2307
FAMILY,3.8,127229,34000.0,10000000,Everyone,1.1.14,4.0 and up,Casual,2217
SOCIAL,4.9,3071,63000.0,10000,Teen,1.8.19106,4.0.3 and up,Social,1908
NEWS_AND_MAGAZINES,3.8,728,14000.0,50000,Everyone 10+,Varies with device,Varies with device,News & Magazines,1916
FAMILY,4.1,7823,14000.0,500000,Teen,Varies with device,Varies with device,Entertainment,1894
WEATHER,3.5,2000,14000.0,100000,Everyone,4.1.12,5.0 and up,Weather,1890
TOOLS,3.0,736,1800.0,100000,Everyone,1.11,4.0.3 and up,Tools,2281
FAMILY,4.5,256219,95000.0,10000000,Everyone,1.64.0.21247,4.2 and up,Strategy,1890
BEAUTY,4.7,900,30000.0,5000,Everyone,1.1,4.0.3 and up,Beauty,2018
NEWS_AND_MAGAZINES,3.8,1093,14000.0,100000,Everyone 10+,Varies with device,Varies with device,News & Magazines,1916
FAMILY,3.3,24091,16000.0,5000000,Teen,1.1.0,2.3 and up,Casual,2616
NEWS_AND_MAGAZINES,4.0,509,14000.0,50000,Everyone,Varies with device,Varies with device,News & Magazines,1916
COMMUNICATION,4.1,55110,4300.0,1000000,Everyone,2.2,4.0 and up,Communication,1931
FAMILY,3.7,70105,67000.0,10000000,Everyone,1.0.3,4.1 and up,Casual,1945
FAMILY,3.9,13253,12000.0,1000000,Everyone,2.1.080,2.3 and up,Puzzle,2611
PERSONALIZATION,3.5,84779,8500.0,5000000,Everyone,2.4,4.0 and up,Personalization,1947
GAME,4.4,83891,48000.0,10000000,Everyone,3.1,4.0 and up,Action,1902
FAMILY,4.0,25489,62000.0,1000000,Everyone,2.9.0,4.1 and up,Simulation,1884
FAMILY,4.0,2294,95000.0,100000,Everyone,1.2.1,2.3 and up,Entertainment,2458
GAME,4.6,568391,5200.0,5000000,Teen,4.3.1,2.1 and up,Action,3381
TRAVEL_AND_LOCAL,4.4,77585,14000.0,10000000,Everyone,Varies with device,Varies with device,Travel & Local,1890
FAMILY,4.5,9699,23000.0,100000,Teen,2.1.111374,4.2 and up,Puzzle,1898
PERSONALIZATION,4.3,28728,2800.0,500000,Everyone,1.3.3.9,1.6 and up,Personalization,3720
TRAVEL_AND_LOCAL,4.4,1090,14000.0,10000,Everyone,Varies with device,Varies with device,Travel & Local,1953
PERSONALIZATION,4.3,111634,13000.0,5000000,Everyone,2.08,2.0 and up,Personalization,3417
PERSONALIZATION,4.1,2645,1100.0,50000,Everyone,11.0.0,2.1 and up,Personalization,2844
WEATHER,4.2,8723,4600.0,500000,Everyone,1.0,2.2 and up,Weather,3324
TOOLS,2.7,168,0.17,5000,Everyone,1.10,1.6 and up,Tools,3125
WEATHER,4.2,2115,1100.0,500000,Everyone,1.3,1.6 and up,Weather,3378
COMMUNICATION,2.3,223,1000.0,5000,Everyone,1.3,3.0 and up,Communication,3356
TOOLS,3.9,361,14000.0,50000,Everyone,Varies with device,Varies with device,Tools,1909
DATING,4.1,10,11000.0,5000,Everyone,1.1,4.0.3 and up,Dating,2365
TOOLS,2.9,33,0.141,1000,Everyone,1.1,1.6 and up,Tools,2965
TOOLS,3.3,257,0.16,5000,Everyone,1.4,1.6 and up,Tools,3125
FINANCE,4.2,2695,14000.0,100000,Everyone,Varies with device,Varies with device,Finance,2045
MEDICAL,4.3,123,86000.0,10000,Everyone,0.6.88,5.0 and up,Medical,1950
TOOLS,2.9,164,0.144,5000,Everyone,1.3,1.6 and up,Tools,3125
TOOLS,3.5,138,0.141,5000,Everyone,1.6,1.6 and up,Tools,3134
TOOLS,2.8,130,0.143,5000,Everyone,1.1,1.6 and up,Tools,3125
FAMILY,4.3,28151,17000.0,1000000,Everyone 10+,1.0.2,2.2 and up,Role Playing,3043
HEALTH_AND_FITNESS,3.5,8,7900.0,1000,Everyone,1.0060.b0060,5.0 and up,Health & Fitness,1923
TOOLS,4.6,1092,0.19,100000,Everyone,2.3.3,2.1 and up,Tools,4115
PERSONALIZATION,4.2,18280,6000.0,1000000,Everyone,1.28,1.6 and up,Personalization,3190
WEATHER,4.2,11510,3500.0,1000000,Everyone,1.4,2.2 and up,Weather,3323
FAMILY,3.7,3258,26000.0,500000,Everyone,1.0.0,2.3 and up,Casual,2769
GAME,4.7,15,93000.0,100,Everyone,1.59,4.0.3 and up,Adventure,2507
FAMILY,3.9,1550,21000.0,100000,Teen,1.0.6,3.0 and up,Role Playing,2166
BOOKS_AND_REFERENCE,4.3,8894,2300.0,100000,Everyone,1.1.51,4.0 and up,Books & Reference,1898
GAME,4.4,70351,14000.0,5000000,Everyone,Varies with device,Varies with device,Arcade,2040
HEALTH_AND_FITNESS,4.0,32,64000.0,5000,Everyone,3.9,4.1 and up,Health & Fitness,2327
LIFESTYLE,4.4,129,8100.0,50000,Everyone 10+,3.0.1,4.1 and up,Lifestyle,1935
PERSONALIZATION,3.7,21,0.376,500,Everyone,1.0,1.6 and up,Personalization,3661
PERSONALIZATION,4.3,60298,13000.0,5000000,Everyone,1.38,1.6 and up,Personalization,3190
BUSINESS,3.5,15,8000.0,1000,Everyone,20.7.9.2,2.3 and up,Business,2904
FAMILY,4.3,171220,42000.0,5000000,Everyone 10+,1.2.6,2.3.3 and up,Role Playing,2989
LIFESTYLE,4.0,22,19000.0,5000,Everyone,15.0,4.0.3 and up,Lifestyle,2064
COMMUNICATION,4.5,5474,0.017,100000,Everyone,81,2.1 and up,Communication,3548
TOOLS,4.2,5,2500.0,100,Everyone,1.6.2,4.0 and up,Tools,1891
GAME,4.3,40,3600.0,5000,Everyone,2.8,3.0 and up,Board,2758
PERSONALIZATION,4.1,285,3900.0,50000,Teen,5.0,2.3 and up,Personalization,2191
BUSINESS,2.5,31,54000.0,10000,Everyone,2.6,4.1 and up,Business,2008
BUSINESS,2.7,11,6800.0,1000,Everyone,3.1.0,2.2 and up,Business,2136
FINANCE,1.2,44,27000.0,1000,Everyone,3.24.0,6.0 and up,Finance,2003
BUSINESS,4.7,87,5100.0,10000,Everyone,0.0.1,4.1 and up,Business,2271
FINANCE,4.9,7,3400.0,1000,Everyone,1.0.1,4.0.3 and up,Finance,2664
BUSINESS,4.7,37,10000.0,5000,Everyone,1.5,4.1 and up,Business,1922
PRODUCTIVITY,4.4,15,3100.0,500,Everyone,12,2.1 and up,Productivity,1900
TOOLS,4.7,32,2700.0,1000,Everyone,1.11,2.1 and up,Tools,1936
BUSINESS,4.0,2,1700.0,100,Everyone,5.0,4.0.3 and up,Business,1958
FAMILY,4.7,13,1200.0,500,Everyone,1.0,4.0.3 and up,Entertainment,2708
LIFESTYLE,4.3,218,19000.0,10000,Everyone,1.0.3,2.3 and up,Lifestyle,2451
FAMILY,4.7,1327,44000.0,10000,Everyone,1.2.2,4.0.3 and up,Education,2329
GAME,4.4,499483,99000.0,10000000,Teen,5.6.14,4.1 and up,Adventure,1888
BUSINESS,4.6,20,15000.0,1000,Everyone,1.4.36,4.0.3 and up,Business,2182
TOOLS,4.4,19877,4500.0,1000000,Everyone,1.1.6,4.0 and up,Tools,2095
GAME,4.4,58387,3300.0,1000000,Everyone,1.1.2,2.1 and up,Word,3581
GAME,4.4,54082,21000.0,10000000,Everyone,1.6.8,4.0.3 and up,Adventure,1910
TOOLS,4.6,222,10000.0,10000,Everyone,4.2.0,2.3 and up,Tools,2622
COMMUNICATION,3.1,497,36000.0,100000,Everyone,8.6.2,4.4 and up,Communication,1904
FAMILY,4.3,7443,33000.0,100000,Everyone,1.0.11,3.0 and up,Casual,2560
COMMUNICATION,3.7,7,4300.0,500,Everyone,2.1,4.1 and up,Communication,2192
PHOTOGRAPHY,4.6,126338,9600.0,1000000,Everyone,2.0.5,4.0 and up,Photography,2393
TRAVEL_AND_LOCAL,4.1,3674,61000.0,500000,Everyone,1.8.1 (41),5.0 and up,Travel & Local,1912
SPORTS,4.2,43191,14000.0,5000000,Everyone,1.0.3,2.1 and up,Sports,2092
PRODUCTIVITY,4.4,936,5400.0,50000,Everyone,2.96,4.0 and up,Productivity,1934
